DateTime,predicted_NO2
2025-09-03 02:07:09,4.161708
2025-09-03 02:07:12,4.0528874
2025-09-03 02:07:15,4.004259
2025-09-03 02:07:18,3.9641476
2025-09-03 02:07:21,3.9444156
2025-09-03 02:07:24,3.8924718
2025-09-03 02:07:27,3.954084
2025-09-03 02:07:30,4.0242095
2025-09-03 02:07:33,4.0958333
2025-09-03 02:07:36,4.0767617
2025-09-03 02:07:39,4.096498
2025-09-03 02:07:42,4.0484524
2025-09-03 02:07:45,3.922
2025-09-03 02:07:48,3.781344
2025-09-03 02:07:51,3.7060227
2025-09-03 02:07:54,3.7280278
2025-09-03 02:07:57,3.8087764
2025-09-03 02:08:00,3.7886176
2025-09-03 02:08:03,3.7336473
2025-09-03 02:08:06,3.7518382
2025-09-03 02:08:09,3.7835069
2025-09-03 02:08:12,3.6951556
2025-09-03 02:08:15,3.7422552
2025-09-03 02:08:18,3.7738562
2025-09-03 02:08:21,3.8209362
2025-09-03 02:08:24,3.8847303
2025-09-03 02:08:27,3.8898644
2025-09-03 02:08:30,3.8516765
2025-09-03 02:08:33,3.8325057
2025-09-03 02:08:36,3.8953733
2025-09-03 02:08:39,3.8739295
2025-09-03 02:08:42,3.8786187
2025-09-03 02:08:45,3.9508176
2025-09-03 02:08:48,3.9079428
2025-09-03 02:08:51,4.002014
2025-09-03 02:08:54,4.045837
2025-09-03 02:08:57,4.0915565
2025-09-03 02:09:00,4.1166177
2025-09-03 02:09:03,4.1048183
2025-09-03 02:09:06,4.115151
2025-09-03 02:09:09,4.0915203
2025-09-03 02:09:12,4.1471543
2025-09-03 02:09:15,4.018577
2025-09-03 02:09:18,4.0832853
2025-09-03 02:09:21,4.106987
2025-09-03 02:09:24,4.044949
2025-09-03 02:09:27,4.142917
2025-09-03 02:09:30,4.100393
2025-09-03 02:09:33,4.1236672
2025-09-03 02:09:36,4.198719
2025-09-03 02:09:39,4.213151
2025-09-03 02:09:42,4.316383
2025-09-03 02:09:45,4.2845116
2025-09-03 02:09:48,4.2795863
2025-09-03 02:09:51,4.2366304
2025-09-03 02:09:54,4.139991
2025-09-03 02:09:57,4.0682354
2025-09-03 02:10:00,4.0302725
2025-09-03 02:10:03,4.0229335
2025-09-03 02:10:06,4.0547104
2025-09-03 02:10:09,4.006787
2025-09-03 02:10:12,4.0154557
2025-09-03 02:10:15,3.9960284
2025-09-03 02:10:18,4.0729356
2025-09-03 02:10:21,3.980013
2025-09-03 02:10:24,4.033688
2025-09-03 02:10:27,3.9822178
2025-09-03 02:10:30,4.020404
2025-09-03 02:10:33,3.9421506
2025-09-03 02:10:36,3.9018254
2025-09-03 02:10:39,3.9101968
2025-09-03 02:10:42,3.8828535
2025-09-03 02:10:45,3.8098412
2025-09-03 02:10:48,3.8172421
2025-09-03 02:10:51,3.741364
2025-09-03 02:10:54,3.6947503
2025-09-03 02:10:57,3.684414
2025-09-03 02:11:00,3.702917
2025-09-03 02:11:03,3.6254687
2025-09-03 02:11:06,3.6445932
2025-09-03 02:11:09,3.5835037
2025-09-03 02:11:12,3.5360322
2025-09-03 02:11:15,3.5383682
2025-09-03 02:11:18,3.5086875
2025-09-03 02:11:21,3.5123425
2025-09-03 02:11:24,3.5198684
2025-09-03 02:11:27,3.4289994
2025-09-03 02:11:30,3.4152842
2025-09-03 02:11:33,3.42165
2025-09-03 02:11:36,3.378058
2025-09-03 02:11:39,3.357223
2025-09-03 02:11:42,3.324934
2025-09-03 02:11:45,3.3421602
2025-09-03 02:11:48,3.3557339
2025-09-03 02:11:51,3.2741656
2025-09-03 02:11:54,3.308206
2025-09-03 02:11:57,3.2295732
2025-09-03 02:12:00,3.2311769
2025-09-03 02:12:03,3.239098
2025-09-03 02:12:06,3.1838903
2025-09-03 02:12:09,3.1477294
2025-09-03 02:12:12,3.1202908
2025-09-03 02:12:15,3.083674
2025-09-03 02:12:18,3.0856397
2025-09-03 02:12:21,3.0873513
2025-09-03 02:12:24,3.0741754
2025-09-03 02:12:27,3.1046429
2025-09-03 02:12:30,3.0191731
2025-09-03 02:12:33,3.0397892
2025-09-03 02:12:36,2.9840007
2025-09-03 02:12:39,2.972437
2025-09-03 02:12:42,2.9678578
2025-09-03 02:12:45,2.9784613
2025-09-03 02:12:48,2.9748278
2025-09-03 02:12:51,2.9530072
2025-09-03 02:12:54,2.9523685
2025-09-03 02:12:57,2.9135785
2025-09-03 02:13:00,2.8682518
2025-09-03 02:13:03,2.8983305
2025-09-03 02:13:06,2.9190443
2025-09-03 02:13:09,2.9871535
2025-09-03 02:13:12,3.0008821
2025-09-03 02:13:15,3.0610857
2025-09-03 02:13:18,3.1164608
2025-09-03 02:13:21,3.1527262
2025-09-03 02:13:24,3.2312298
2025-09-03 02:13:27,3.2812428
2025-09-03 02:13:30,3.286096
2025-09-03 02:13:33,3.2180204
2025-09-03 02:13:36,3.1825705
2025-09-03 02:13:39,3.204925
2025-09-03 02:13:42,3.225603
2025-09-03 02:13:45,3.3001003
2025-09-03 02:13:48,3.3671918
2025-09-03 02:13:51,3.4405222
2025-09-03 02:13:54,3.4410477
2025-09-03 02:13:57,3.4357357
2025-09-03 02:14:00,3.4294357
2025-09-03 02:14:03,3.435051
2025-09-03 02:14:06,3.367435
2025-09-03 02:14:09,3.3661933
2025-09-03 02:14:12,3.3294868
2025-09-03 02:14:15,3.3265386
2025-09-03 02:14:18,3.386537
2025-09-03 02:14:21,3.4346828
2025-09-03 02:14:24,3.4600663
2025-09-03 02:14:27,3.541389
2025-09-03 02:14:30,3.488987
2025-09-03 02:14:33,3.5818172
2025-09-03 02:14:36,3.6450586
2025-09-03 02:14:39,3.665299
2025-09-03 02:14:42,3.7268658
2025-09-03 02:14:45,3.7937145
2025-09-03 02:14:48,3.8687034
2025-09-03 02:14:51,3.8918896
2025-09-03 02:14:54,3.9412808
2025-09-03 02:14:57,3.9273543
2025-09-03 02:15:00,3.9282775
2025-09-03 02:15:03,3.903185
2025-09-03 02:15:06,3.937842
2025-09-03 02:15:09,4.0172577
2025-09-03 02:15:12,3.991447
2025-09-03 02:15:15,4.003333
2025-09-03 02:15:18,4.146838
2025-09-03 02:15:21,4.1563463
2025-09-03 02:15:24,4.1689224
2025-09-03 02:15:27,4.2067585
2025-09-03 02:15:30,4.270697
2025-09-03 02:15:33,4.275398
2025-09-03 02:15:36,4.2125273
2025-09-03 02:15:39,4.2229776
2025-09-03 02:15:42,4.142083
2025-09-03 02:15:45,4.019718
2025-09-03 02:15:48,4.0608377
2025-09-03 02:15:51,3.976161
2025-09-03 02:15:54,4.00159
2025-09-03 02:15:57,4.022984
2025-09-03 02:16:00,3.9923205
2025-09-03 02:16:03,4.0051594
2025-09-03 02:16:06,4.0624633
2025-09-03 02:16:09,4.093026
2025-09-03 02:16:12,4.0827174
2025-09-03 02:16:15,4.1686163
2025-09-03 02:16:18,4.1448684
2025-09-03 02:16:21,4.2282295
2025-09-03 02:16:24,4.3087845
2025-09-03 02:16:27,4.3574433
2025-09-03 02:16:30,4.3758216
2025-09-03 02:16:33,4.3485003
2025-09-03 02:16:36,4.2959905
2025-09-03 02:16:39,4.273522
2025-09-03 02:16:42,4.1881833
2025-09-03 02:16:45,4.153975
2025-09-03 02:16:48,4.1464458
2025-09-03 02:16:51,4.0746636
2025-09-03 02:16:54,3.99964
2025-09-03 02:16:57,3.9322176
2025-09-03 02:17:00,3.917529
2025-09-03 02:17:03,3.9195123
2025-09-03 02:17:06,3.9044065
2025-09-03 02:17:09,3.9451346
2025-09-03 02:17:12,3.9837475
2025-09-03 02:17:15,3.9713168
2025-09-03 02:17:18,3.946885
2025-09-03 02:17:21,4.115898
2025-09-03 02:17:24,4.0892377
2025-09-03 02:17:27,4.1682343
2025-09-03 02:17:30,4.197389
2025-09-03 02:17:33,4.220626
2025-09-03 02:17:36,4.078232
2025-09-03 02:17:39,4.1242113
2025-09-03 02:17:42,4.14313
2025-09-03 02:17:45,4.082248
2025-09-03 02:17:48,4.1438355
2025-09-03 02:17:51,4.216303
2025-09-03 02:17:54,4.151224
2025-09-03 02:17:57,4.2373433
2025-09-03 02:18:00,4.34807
2025-09-03 02:18:03,4.3400426
2025-09-03 02:18:06,4.291079
2025-09-03 02:18:09,4.3084235
2025-09-03 02:18:12,4.3425484
2025-09-03 02:18:15,4.3613596
2025-09-03 02:18:18,4.404778
2025-09-03 02:18:21,4.327895
2025-09-03 02:18:24,4.304901
2025-09-03 02:18:27,4.2574115
2025-09-03 02:18:30,4.312469
2025-09-03 02:18:33,4.340379
2025-09-03 02:18:36,4.3066316
2025-09-03 02:18:39,4.3106537
2025-09-03 02:18:42,4.2801766
2025-09-03 02:18:45,4.241848
2025-09-03 02:18:48,4.2689734
2025-09-03 02:18:51,4.365846
2025-09-03 02:18:54,4.336744
2025-09-03 02:18:57,4.345755
2025-09-03 02:19:00,4.292346
2025-09-03 02:19:03,4.4104385
2025-09-03 02:19:06,4.3700037
2025-09-03 02:19:09,4.331503
2025-09-03 02:19:12,4.38484
2025-09-03 02:19:15,4.42069
2025-09-03 02:19:18,4.4774976
2025-09-03 02:19:21,4.451337
2025-09-03 02:19:24,4.4250746
2025-09-03 02:19:27,4.4058
2025-09-03 02:19:30,4.413321
2025-09-03 02:19:33,4.4333463
2025-09-03 02:19:36,4.376197
2025-09-03 02:19:39,4.4375377
2025-09-03 02:19:42,4.3734736
2025-09-03 02:19:45,4.4242926
2025-09-03 02:19:48,4.4034677
2025-09-03 02:19:51,4.391916
2025-09-03 02:19:54,4.441824
2025-09-03 02:19:57,4.4534454
2025-09-03 02:20:00,4.461118
2025-09-03 02:20:03,4.466506
2025-09-03 02:20:06,4.47839
2025-09-03 02:20:09,4.4389615
2025-09-03 02:20:12,4.3965034
2025-09-03 02:20:15,4.4712253
2025-09-03 02:20:18,4.4859786
2025-09-03 02:20:21,4.464129
2025-09-03 02:20:24,4.4730945
2025-09-03 02:20:27,4.4518585
2025-09-03 02:20:30,4.4452586
2025-09-03 02:20:33,4.483027
2025-09-03 02:20:36,4.52121
2025-09-03 02:20:39,4.4762096
2025-09-03 02:20:42,4.4792175
2025-09-03 02:20:45,4.515574
2025-09-03 02:20:48,4.507991
2025-09-03 02:20:51,4.522002
2025-09-03 02:20:54,4.528345
2025-09-03 02:20:57,4.508266
2025-09-03 02:21:00,4.473888
2025-09-03 02:21:03,4.451457
2025-09-03 02:21:06,4.421068
2025-09-03 02:21:09,4.467381
2025-09-03 02:21:12,4.5058217
2025-09-03 02:21:15,4.493424
2025-09-03 02:21:18,4.4472547
2025-09-03 02:21:21,4.5107646
2025-09-03 02:21:24,4.519892
2025-09-03 02:21:27,4.50657
2025-09-03 02:21:30,4.4652495
2025-09-03 02:21:33,4.507446
2025-09-03 02:21:36,4.510686
2025-09-03 02:21:39,4.51208
2025-09-03 02:21:42,4.4813247
2025-09-03 02:21:45,4.456762
2025-09-03 02:21:48,4.47595
2025-09-03 02:21:51,4.479815
2025-09-03 02:21:54,4.5114408
2025-09-03 02:21:57,4.4341044
2025-09-03 02:22:00,4.517365
2025-09-03 02:22:03,4.4741416
2025-09-03 02:22:06,4.522649
2025-09-03 02:22:09,4.528451
2025-09-03 02:22:12,4.5184307
2025-09-03 02:22:15,4.4983106
2025-09-03 02:22:18,4.4799104
2025-09-03 02:22:21,4.479121
2025-09-03 02:22:24,4.4803467
2025-09-03 02:22:27,4.463667
2025-09-03 02:22:30,4.4463825
2025-09-03 02:22:33,4.466214
2025-09-03 02:22:36,4.402011
2025-09-03 02:22:39,4.4950624
2025-09-03 02:22:42,4.5044556
2025-09-03 02:22:45,4.4987993
2025-09-03 02:22:48,4.5061917
2025-09-03 02:22:51,4.5058045
2025-09-03 02:22:54,4.548596
2025-09-03 02:22:57,4.551948
2025-09-03 02:23:00,4.5331063
2025-09-03 02:23:03,4.533801
2025-09-03 02:23:06,4.5369754
2025-09-03 02:23:09,4.560898
2025-09-03 02:23:12,4.5312595
2025-09-03 02:23:15,4.521558
2025-09-03 02:23:18,4.468847
2025-09-03 02:23:21,4.495815
2025-09-03 02:23:24,4.4406295
2025-09-03 02:23:27,4.417653
2025-09-03 02:23:30,4.413997
2025-09-03 02:23:33,4.4610806
2025-09-03 02:23:36,4.4904084
2025-09-03 02:23:39,4.5010986
2025-09-03 02:23:42,4.5262313
2025-09-03 02:23:45,4.51398
2025-09-03 02:23:48,4.514604
2025-09-03 02:23:51,4.51348
2025-09-03 02:23:54,4.46501
2025-09-03 02:23:57,4.351453
2025-09-03 02:24:00,4.210641
2025-09-03 02:24:03,4.1556325
2025-09-03 02:24:06,4.124877
2025-09-03 02:24:09,4.0912714
2025-09-03 02:24:12,4.089173
2025-09-03 02:24:15,4.153422
2025-09-03 02:24:18,4.176766
2025-09-03 02:24:21,4.219823
2025-09-03 02:24:24,4.272074
2025-09-03 02:24:27,4.336271
2025-09-03 02:24:30,4.410626
2025-09-03 02:24:33,4.4210415
2025-09-03 02:24:36,4.4271593
2025-09-03 02:24:39,4.4324474
2025-09-03 02:24:42,4.454742
2025-09-03 02:24:45,4.4972606
2025-09-03 02:24:48,4.5174665
2025-09-03 02:24:51,4.497866
2025-09-03 02:24:54,4.4838414
2025-09-03 02:24:57,4.5241838
2025-09-03 02:25:00,4.493124
2025-09-03 02:25:03,4.5192785
2025-09-03 02:25:06,4.5371027
2025-09-03 02:25:09,4.4953103
2025-09-03 02:25:12,4.51545
2025-09-03 02:25:15,4.48419
2025-09-03 02:25:18,4.504372
2025-09-03 02:25:21,4.49906
2025-09-03 02:25:24,4.5113
2025-09-03 02:25:27,4.5172806
2025-09-03 02:25:30,4.5106936
2025-09-03 02:25:33,4.5296993
2025-09-03 02:25:36,4.533653
2025-09-03 02:25:39,4.5145783
2025-09-03 02:25:42,4.5160756
2025-09-03 02:25:45,4.506912
2025-09-03 02:25:48,4.5076137
2025-09-03 02:25:51,4.5433264
2025-09-03 02:25:54,4.533821
2025-09-03 02:25:57,4.5071993
2025-09-03 02:26:00,4.5149207
2025-09-03 02:26:03,4.455378
2025-09-03 02:26:06,4.5015807
2025-09-03 02:26:09,4.5488276
2025-09-03 02:26:12,4.5485754
2025-09-03 02:26:15,4.5546556
2025-09-03 02:26:18,4.573499
2025-09-03 02:26:21,4.565659
2025-09-03 02:26:24,4.570883
2025-09-03 02:26:27,4.561838
2025-09-03 02:26:30,4.5789447
2025-09-03 02:26:33,4.5752773
2025-09-03 02:26:36,4.589872
2025-09-03 02:26:39,4.625616
2025-09-03 02:26:42,4.599945
2025-09-03 02:26:45,4.605042
2025-09-03 02:26:48,4.606322
2025-09-03 02:26:51,4.66526
2025-09-03 02:26:54,4.630666
2025-09-03 02:26:57,4.654311
2025-09-03 02:27:00,4.6494403
2025-09-03 02:27:03,4.640246
2025-09-03 02:27:06,4.642307
2025-09-03 02:27:09,4.6238155
2025-09-03 02:27:12,4.637746
2025-09-03 02:27:15,4.607363
2025-09-03 02:27:18,4.576053
2025-09-03 02:27:21,4.5731792
2025-09-03 02:27:24,4.530896
2025-09-03 02:27:27,4.50437
2025-09-03 02:27:30,4.5562406
2025-09-03 02:27:33,4.5587707
2025-09-03 02:27:36,4.564
2025-09-03 02:27:39,4.5983896
2025-09-03 02:27:42,4.587354
2025-09-03 02:27:45,4.620186
2025-09-03 02:27:48,4.5699058
2025-09-03 02:27:51,4.5927196
2025-09-03 02:27:54,4.601026
2025-09-03 02:27:57,4.6128955
2025-09-03 02:28:00,4.6130533
2025-09-03 02:28:03,4.6685066
2025-09-03 02:28:06,4.6467047
2025-09-03 02:28:09,4.6753087
2025-09-03 02:28:12,4.6926785
2025-09-03 02:28:15,4.6928377
2025-09-03 02:28:18,4.7299824
2025-09-03 02:28:21,4.688839
2025-09-03 02:28:24,4.7455044
2025-09-03 02:28:27,4.7724977
2025-09-03 02:28:30,4.808923
2025-09-03 02:28:33,4.7782173
2025-09-03 02:28:36,4.7769084
2025-09-03 02:28:39,4.799417
2025-09-03 02:28:42,4.7784476
2025-09-03 02:28:45,4.8518195
2025-09-03 02:28:48,4.8045173
2025-09-03 02:28:51,4.79714
2025-09-03 02:28:54,4.77459
2025-09-03 02:28:57,4.704851
2025-09-03 02:29:00,4.747005
2025-09-03 02:29:03,4.6949325
2025-09-03 02:29:06,4.770629
2025-09-03 02:29:09,4.782304
2025-09-03 02:29:12,4.7579694
2025-09-03 02:29:15,4.8057685
2025-09-03 02:29:18,4.781924
2025-09-03 02:29:21,4.772973
2025-09-03 02:29:24,4.742262
2025-09-03 02:29:27,4.7164893
2025-09-03 02:29:30,4.648854
2025-09-03 02:29:33,4.639194
2025-09-03 02:29:36,4.67777
2025-09-03 02:29:39,4.7253895
2025-09-03 02:29:42,4.6236386
2025-09-03 02:29:45,4.508029
2025-09-03 02:29:48,4.462278
2025-09-03 02:29:51,4.4886866
2025-09-03 02:29:54,4.402734
2025-09-03 02:29:57,4.3984265
2025-09-03 02:30:00,4.2905445
2025-09-03 02:30:03,4.249771
2025-09-03 02:30:06,4.151452
2025-09-03 02:30:09,4.0851593
2025-09-03 02:30:12,3.9804544
2025-09-03 02:30:15,3.8881783
2025-09-03 02:30:18,3.8912253
2025-09-03 02:30:21,3.8994813
2025-09-03 02:30:24,3.8878636
2025-09-03 02:30:27,3.8682885
2025-09-03 02:30:30,3.9523935
2025-09-03 02:30:33,4.0530024
2025-09-03 02:30:36,4.0368733
2025-09-03 02:30:39,4.165516
2025-09-03 02:30:42,4.1377907
2025-09-03 02:30:45,4.197774
2025-09-03 02:30:48,4.1288795
2025-09-03 02:30:51,4.207242
2025-09-03 02:30:54,4.067998
2025-09-03 02:30:57,3.990872
2025-09-03 02:31:00,4.0126333
2025-09-03 02:31:03,4.003714
2025-09-03 02:31:06,4.0959306
2025-09-03 02:31:09,4.076103
2025-09-03 02:31:12,4.20562
2025-09-03 02:31:15,4.214977
2025-09-03 02:31:18,4.286847
2025-09-03 02:31:21,4.2566605
2025-09-03 02:31:24,4.2875667
2025-09-03 02:31:27,4.3027873
2025-09-03 02:31:30,4.395978
2025-09-03 02:31:33,4.3202157
2025-09-03 02:31:36,4.44778
2025-09-03 02:31:39,4.3074713
2025-09-03 02:31:42,4.278077
2025-09-03 02:31:45,4.187379
2025-09-03 02:31:48,4.0169477
2025-09-03 02:31:51,3.928873
2025-09-03 02:31:54,3.7942505
2025-09-03 02:31:57,3.7479095
2025-09-03 02:32:00,3.7185144
2025-09-03 02:32:03,3.8222566
2025-09-03 02:32:06,3.9382095
2025-09-03 02:32:09,3.9647493
2025-09-03 02:32:12,3.964499
2025-09-03 02:32:15,4.012125
2025-09-03 02:32:18,4.060523
2025-09-03 02:32:21,4.105343
2025-09-03 02:32:24,4.1311665
2025-09-03 02:32:27,4.118518
2025-09-03 02:32:30,4.101118
2025-09-03 02:32:33,4.177523
2025-09-03 02:32:36,4.197899
2025-09-03 02:32:39,4.2149844
2025-09-03 02:32:42,4.279617
2025-09-03 02:32:45,4.348817
2025-09-03 02:32:48,4.366716
2025-09-03 02:32:51,4.4781003
2025-09-03 02:32:54,4.466355
2025-09-03 02:32:57,4.490342
2025-09-03 02:33:00,4.5957427
2025-09-03 02:33:03,4.593594
2025-09-03 02:33:06,4.623325
2025-09-03 02:33:09,4.6420016
2025-09-03 02:33:12,4.761576
2025-09-03 02:33:15,4.7571597
2025-09-03 02:33:18,4.794068
2025-09-03 02:33:21,4.8151174
2025-09-03 02:33:24,4.8460903
2025-09-03 02:33:27,4.854397
2025-09-03 02:33:30,4.851503
2025-09-03 02:33:33,4.988841
2025-09-03 02:33:36,4.954829
2025-09-03 02:33:39,5.001711
2025-09-03 02:33:42,4.912434
2025-09-03 02:33:45,4.7785983
2025-09-03 02:33:48,4.435252
2025-09-03 02:33:51,4.3251233
2025-09-03 02:33:54,4.0739446
2025-09-03 02:33:57,3.9487824
2025-09-03 02:34:00,3.829763
2025-09-03 02:34:03,3.759737
2025-09-03 02:34:06,3.7194266
2025-09-03 02:34:09,3.6799383
2025-09-03 02:34:12,3.6396985
2025-09-03 02:34:15,3.6585388
2025-09-03 02:34:18,3.66015
2025-09-03 02:34:21,3.7133813
2025-09-03 02:34:24,3.6653333
2025-09-03 02:34:27,3.6982064
2025-09-03 02:34:30,3.679728
2025-09-03 02:34:33,3.6294699
2025-09-03 02:34:36,3.7036772
2025-09-03 02:34:39,3.7656617
2025-09-03 02:34:42,3.8088994
2025-09-03 02:34:45,3.797439
2025-09-03 02:34:48,3.8358178
2025-09-03 02:34:51,3.7601137
2025-09-03 02:34:54,3.9290419
2025-09-03 02:34:57,4.0546203
2025-09-03 02:35:00,4.09902
2025-09-03 02:35:03,4.1038632
2025-09-03 02:35:06,4.179764
2025-09-03 02:35:09,4.193
2025-09-03 02:35:12,4.206157
2025-09-03 02:35:15,4.2389326
2025-09-03 02:35:18,4.395564
2025-09-03 02:35:21,4.379435
2025-09-03 02:35:24,4.5280766
2025-09-03 02:35:27,4.562383
2025-09-03 02:35:30,4.5721393
2025-09-03 02:35:33,4.5988646
2025-09-03 02:35:36,4.624763
2025-09-03 02:35:39,4.717552
2025-09-03 02:35:42,4.7350144
2025-09-03 02:35:45,4.771229
2025-09-03 02:35:48,4.7803864
2025-09-03 02:35:51,4.7455025
2025-09-03 02:35:54,4.815696
2025-09-03 02:35:57,4.7069116
2025-09-03 02:36:00,4.6869144
2025-09-03 02:36:03,4.6848
2025-09-03 02:36:06,4.715689
2025-09-03 02:36:09,4.6786413
2025-09-03 02:36:12,4.5911236
2025-09-03 02:36:15,4.4947195
2025-09-03 02:36:18,4.3114967
2025-09-03 02:36:21,4.261818
2025-09-03 02:36:24,4.104133
2025-09-03 02:36:27,3.9212832
2025-09-03 02:36:30,3.8985667
2025-09-03 02:36:33,3.8722677
2025-09-03 02:36:36,3.742681
2025-09-03 02:36:39,3.686205
2025-09-03 02:36:42,3.7996182
2025-09-03 02:36:45,3.8756008
2025-09-03 02:36:48,3.9601836
2025-09-03 02:36:51,4.093722
2025-09-03 02:36:54,4.1436105
2025-09-03 02:36:57,4.192234
2025-09-03 02:37:00,4.268708
2025-09-03 02:37:03,4.332056
2025-09-03 02:37:06,4.3724704
2025-09-03 02:37:09,4.4762497
2025-09-03 02:37:12,4.562961
2025-09-03 02:37:15,4.662018
2025-09-03 02:37:18,4.7262263
2025-09-03 02:37:21,4.7865663
2025-09-03 02:37:24,4.5908175
2025-09-03 02:37:27,4.508713
2025-09-03 02:37:30,4.421827
2025-09-03 02:37:33,4.443651
2025-09-03 02:37:36,4.493624
2025-09-03 02:37:39,4.5323825
2025-09-03 02:37:42,4.601025
2025-09-03 02:37:45,4.659631
2025-09-03 02:37:48,4.7719693
2025-09-03 02:37:51,4.8233356
2025-09-03 02:37:54,4.894029
2025-09-03 02:37:57,5.012295
2025-09-03 02:38:00,5.062435
2025-09-03 02:38:03,5.050519
2025-09-03 02:38:06,5.207782
2025-09-03 02:38:09,5.2529817
2025-09-03 02:38:12,5.3721595
2025-09-03 02:38:15,5.327768
2025-09-03 02:38:18,5.423818
2025-09-03 02:38:21,5.534386
2025-09-03 02:38:24,5.5840645
2025-09-03 02:38:27,5.6737766
2025-09-03 02:38:30,5.609738
2025-09-03 02:38:33,5.6159024
2025-09-03 02:38:36,5.6457644
2025-09-03 02:38:39,5.769568
2025-09-03 02:38:42,5.8049483
2025-09-03 02:38:45,5.974938
2025-09-03 02:38:48,5.9649744
2025-09-03 02:38:51,5.9912066
2025-09-03 02:38:54,6.0143704
2025-09-03 02:38:57,6.0091996
2025-09-03 02:39:00,5.9665875
2025-09-03 02:39:03,6.0785174
2025-09-03 02:39:06,5.756986
2025-09-03 02:39:09,5.429909
2025-09-03 02:39:12,5.134337
2025-09-03 02:39:15,4.9712057
2025-09-03 02:39:18,4.7886405
2025-09-03 02:39:21,4.814227
2025-09-03 02:39:24,4.646744
2025-09-03 02:39:27,4.5274363
2025-09-03 02:39:30,4.3541565
2025-09-03 02:39:33,4.2676196
2025-09-03 02:39:36,4.139619
2025-09-03 02:39:39,4.1584287
2025-09-03 02:39:42,4.0335793
2025-09-03 02:39:45,3.974502
2025-09-03 02:39:48,3.9059377
2025-09-03 02:39:51,3.7543473
2025-09-03 02:39:54,3.6019087
2025-09-03 02:39:57,3.4801493
2025-09-03 02:40:00,3.4353642
2025-09-03 02:40:03,3.4688807
2025-09-03 02:40:06,3.4192681
2025-09-03 02:40:09,3.3947191
2025-09-03 02:40:12,3.3577085
2025-09-03 02:40:15,3.334569
2025-09-03 02:40:18,3.2745357
2025-09-03 02:40:21,3.3307066
2025-09-03 02:40:24,3.3387113
2025-09-03 02:40:27,3.3640904
2025-09-03 02:40:30,3.371541
2025-09-03 02:40:33,3.411529
2025-09-03 02:40:36,3.3453712
2025-09-03 02:40:39,3.31953
2025-09-03 02:40:42,3.3589368
2025-09-03 02:40:45,3.3372846
2025-09-03 02:40:48,3.3059955
2025-09-03 02:40:51,3.2334995
2025-09-03 02:40:54,3.2157626
2025-09-03 02:40:57,3.3194156
2025-09-03 02:41:00,3.3013496
2025-09-03 02:41:03,3.3092175
2025-09-03 02:41:06,3.3032298
2025-09-03 02:41:09,3.346827
2025-09-03 02:41:12,3.4208388
2025-09-03 02:41:15,3.6071787
2025-09-03 02:41:18,3.6917057
2025-09-03 02:41:21,3.586053
2025-09-03 02:41:24,3.5881763
2025-09-03 02:41:27,3.670148
2025-09-03 02:41:30,3.715496
2025-09-03 02:41:33,3.7473707
2025-09-03 02:41:36,3.721726
2025-09-03 02:41:39,3.7903242
2025-09-03 02:41:42,3.7695909
2025-09-03 02:41:45,3.733768
2025-09-03 02:41:48,3.7559695
2025-09-03 02:41:51,3.6296234
2025-09-03 02:41:54,3.6643753
2025-09-03 02:41:57,3.5761242
2025-09-03 02:42:00,3.5612187
2025-09-03 02:42:03,3.5172048
2025-09-03 02:42:06,3.5020065
2025-09-03 02:42:09,3.4732533
2025-09-03 02:42:12,3.3290515
2025-09-03 02:42:15,3.2854848
2025-09-03 02:42:18,3.2468104
2025-09-03 02:42:21,3.1635702
2025-09-03 02:42:24,3.1505704
2025-09-03 02:42:27,3.11139
2025-09-03 02:42:30,3.0537682
2025-09-03 02:42:33,3.0711937
2025-09-03 02:42:36,3.0725288
2025-09-03 02:42:39,3.0973547
2025-09-03 02:42:42,3.131372
2025-09-03 02:42:45,3.2012959
2025-09-03 02:42:48,3.1990461
2025-09-03 02:42:51,3.2211452
2025-09-03 02:42:54,3.2061162
2025-09-03 02:42:57,3.2438917
2025-09-03 02:43:00,3.3438897
2025-09-03 02:43:03,3.3571568
2025-09-03 02:43:06,3.3888412
2025-09-03 02:43:09,3.35249
2025-09-03 02:43:12,3.482593
2025-09-03 02:43:15,3.5233345
2025-09-03 02:43:18,3.607873
2025-09-03 02:43:21,3.6305714
2025-09-03 02:43:24,3.8021803
2025-09-03 02:43:27,3.8475375
2025-09-03 02:43:30,3.8081493
2025-09-03 02:43:33,3.7147279
2025-09-03 02:43:36,3.556394
2025-09-03 02:43:39,3.4457355
2025-09-03 02:43:42,3.4549503
2025-09-03 02:43:45,3.5897107
2025-09-03 02:43:48,3.5642924
2025-09-03 02:43:51,3.5797486
2025-09-03 02:43:54,3.5310159
2025-09-03 02:43:57,3.5025148
2025-09-03 02:44:00,3.5113459
2025-09-03 02:44:03,3.5545626
2025-09-03 02:44:06,3.56713
2025-09-03 02:44:09,3.6609793
2025-09-03 02:44:12,3.722959
2025-09-03 02:44:15,3.7223902
2025-09-03 02:44:18,3.7499714
2025-09-03 02:44:21,3.8001847
2025-09-03 02:44:24,3.8464417
2025-09-03 02:44:27,3.863515
2025-09-03 02:44:30,3.9455724
2025-09-03 02:44:33,3.9616103
2025-09-03 02:44:36,4.0264435
2025-09-03 02:44:39,4.227474
2025-09-03 02:44:42,4.2664
